seq_id,start,end,strand,type,gbkey,gene_biotype,locus_tag,product,name,old_locus_tag,Function
NC_006350.1,3732393,3732920,-,CDS,CDS,NA,BPS_RS16840,Sec-independent protein translocase protein TatB,tatB,BPSL3127,Transport_/_Binding_proteins
NC_006350.1,3732947,3733180,-,CDS,CDS,NA,BPS_RS16845,Sec-independent protein translocase subunit TatA,tatA,BPSL3128,Transport_/_Binding_proteins
NC_006351.1,96302,96721,-,CDS,CDS,NA,BPS_RS19010,secondary thiamine-phosphate synthase enzyme YjbQ,BPS_RS19010,BPSS0081,Conserved_hypothetical_proteins
NC_006351.1,2178792,2180597,-,CDS,CDS,NA,BPS_RS27480,secretion protein,BPS_RS27480,BPSS1603,Cell_envelope
NC_006351.1,1920833,1921882,+,CDS,CDS,NA,BPS_RS26430,secretion-associated protein,BPS_RS26430,BPSS1407,Protection_responses
NC_006350.1,1150167,1151042,-,CDS,CDS,NA,BPS_RS05230,segregation/condensation protein A,BPS_RS05230,BPSL0992,Cell_division
NC_006350.1,185206,185982,+,CDS,CDS,NA,BPS_RS00945,sel1 repeat family protein,BPS_RS00945,BPSL0181,ARG
NC_006350.1,432591,433478,-,CDS,CDS,NA,BPS_RS02095,sel1 repeat family protein,BPS_RS02095,BPSL0399,Cell_envelope
NC_006350.1,849165,849665,+,CDS,CDS,NA,BPS_RS03870,sel1 repeat family protein,NA,NA,NA
NC_006351.1,1628637,1629383,+,CDS,CDS,NA,BPS_RS25285,sel1 repeat family protein,BPS_RS25285,BPSS1205,Conserved_hypothetical_proteins
NC_006351.1,383913,384977,+,CDS,CDS,NA,BPS_RS20195,selenide%2C water dikinase SelD,selD,BPSS0287,Macromolecule_biosynthesis/modification
NC_006351.1,2282552,2284477,-,CDS,CDS,NA,BPS_RS27800,selenocysteine-specific translation elongation factor,selB,BPSS1662,Macromolecule_biosynthesis/modification
NC_006351.1,175204,176592,-,CDS,CDS,NA,BPS_RS19305,sensor domain-containing diguanylate cyclase,BPS_RS19305,BPSS0136,Cell_envelope
NC_006351.1,2662116,2663579,+,CDS,CDS,NA,BPS_RS29545,sensor domain-containing diguanylate cyclase,BPS_RS29545,BPSS1971,Two_component_systems
NC_006350.1,38176,39555,+,CDS,CDS,NA,BPS_RS00195,sensor histidine kinase,BPS_RS00195,BPSL0039,Two_component_systems
NC_006350.1,801764,803647,-,CDS,CDS,NA,BPS_RS03700,sensor histidine kinase,BPS_RS03700,BPSL0703,Two_component_systems
NC_006350.1,4068569,4070035,+,CDS,CDS,NA,BPS_RS18500,sensor histidine kinase,BPS_RS18500,BPSL3427,Two_component_systems
NC_006351.1,948067,949566,+,CDS,CDS,NA,BPS_RS22535,sensor histidine kinase,BPS_RS22535,BPSS0706,Two_component_systems
NC_006350.1,142226,144634,+,CDS,CDS,NA,BPS_RS00660,sensor histidine kinase EsaS,esaS,BPSL0127,Two_component_systems
NC_006350.1,900811,902367,-,CDS,CDS,NA,BPS_RS04080,sensor histidine kinase N-terminal domain-containing protein,BPS_RS04080,BPSL0774,Two_component_systems
NC_006351.1,2038711,2040555,-,CDS,CDS,NA,BPS_RS26880,sensor histidine kinase VirA,virA,BPSS1495,Two_component_systems
NC_006351.1,3115766,3117166,+,CDS,CDS,NA,BPS_RS31495,sensor kinase,BPS_RS31495,BPSS2314,Two_component_systems
NC_006351.1,859892,861007,+,CDS,CDS,NA,BPS_RS22110,sensor protein,BPS_RS22110,BPSS0631,Two_component_systems
NC_006350.1,3891660,3892295,-,CDS,CDS,NA,BPS_RS17665,septal ring lytic transglycosylase RlpA family protein,BPS_RS17665,BPSL3276,Cell_envelope
NC_006350.1,1655689,1656219,-,CDS,CDS,NA,BPS_RS07535,septation protein A,BPS_RS07535,BPSL1420,Cell_division
NC_006350.1,3116156,3116968,-,CDS,CDS,NA,BPS_RS13960,septum site-determining protein MinC,minC,BPSL2597,Cell_division
NC_006350.1,3115282,3116097,-,CDS,CDS,NA,BPS_RS13955,septum site-determining protein MinD,minD,BPSL2596,Cell_division
NC_006350.1,3312453,3312989,-,CDS,CDS,NA,BPS_RS14910,serine acetyltransferase,BPS_RS14910,BPSL2775,Cell_envelope
NC_006351.1,37431,38354,+,CDS,CDS,NA,BPS_RS18740,serine acetyltransferase,BPS_RS18740,BPSS0038,Amino_acid_biosynthesis
NC_006351.1,1834030,1835019,-,CDS,CDS,NA,BPS_RS26060,serine acetyltransferase,BPS_RS26060,BPSS1344,Central/Intermediary_metabolism
NC_006350.1,971269,972465,+,CDS,CDS,NA,BPS_RS04400,serine hydrolase,BPS_RS04400,BPSL0836,ARG
NC_006351.1,616361,617449,-,CDS,CDS,NA,BPS_RS21160,serine hydrolase,BPS_RS21160,BPSS0451,Cell_envelope
NC_006351.1,1795244,1796443,-,CDS,CDS,NA,BPS_RS25885,serine hydrolase,BPS_RS25885,BPSS1311,ARG
NC_006350.1,3296909,3298156,-,CDS,CDS,NA,BPS_RS14820,serine hydroxymethyltransferase,BPS_RS14820,BPSL2758,Nucleotide_biosynthesis
NC_006351.1,747766,749040,+,CDS,CDS,NA,BPS_RS21665,serine hydroxymethyltransferase,BPS_RS21665,BPSS0547,Central/Intermediary_metabolism
NC_006350.1,2710271,2711056,-,CDS,CDS,NA,BPS_RS12015,serine O-acetyltransferase,cysE,BPSL2248,Amino_acid_biosynthesis
NC_006350.1,1222077,1222616,+,CDS,CDS,NA,BPS_RS05535,serine protease inhibitor ecotin,eco,BPSL1054,Macromolecule_degradation
NC_006350.1,3119313,3120614,-,CDS,CDS,NA,BPS_RS13980,serine--tRNA ligase,serS,BPSL2600,Macromolecule_biosynthesis/modification
NC_006350.1,228647,229678,+,CDS,CDS,NA,BPS_RS01155,serine/threonine protein kinase,BPS_RS01155,BPSL0220,Conserved_hypothetical_proteins
NC_006351.1,2843816,2846431,-,CDS,CDS,NA,BPS_RS30280,serine/threonine protein kinase,BPS_RS30280,BPSS2102,Other_regulators
NC_006351.1,2477260,2477994,+,CDS,CDS,NA,BPS_RS28670,serine/threonine protein phosphatase,BPS_RS28670,BPSS1819,Macromolecule_biosynthesis/modification
NC_006350.1,4070477,4070989,-,CDS,CDS,NA,BPS_RS18505,SET domain-containing protein-lysine N-methyltransferase,BPS_RS18505,BPSL3428,Conserved_hypothetical_proteins
NC_006351.1,82687,82941,+,CDS,CDS,NA,BPS_RS18955,SET domain-containing protein-lysine N-methyltransferase,BPS_RS18955,NA,NA
NC_006351.1,428238,428756,-,CDS,CDS,NA,BPS_RS20335,SET domain-containing protein-lysine N-methyltransferase,BPS_RS20335,BPSS0310,Hypothetical_proteins
NC_006351.1,924442,925680,+,CDS,CDS,NA,BPS_RS22420,SfnB family sulfur acquisition oxidoreductase,BPS_RS22420,BPSS0684,Small_molecules_degradation
NC_006351.1,925685,926899,+,CDS,CDS,NA,BPS_RS22425,SfnB family sulfur acquisition oxidoreductase,BPS_RS22425,BPSS0685,Small_molecules_degradation
NC_006350.1,3367941,3368342,-,CDS,CDS,NA,BPS_RS15120,SgcJ/EcaC family oxidoreductase,BPS_RS15120,BPSL2816,Conserved_hypothetical_proteins
NC_006350.1,931480,932619,-,CDS,CDS,NA,BPS_RS04230,SGNH/GDSL hydrolase family protein,BPS_RS04230,BPSL0803,Putative_assignment
NC_006350.1,3836722,3837999,-,CDS,CDS,NA,BPS_RS17405,SGNH/GDSL hydrolase family protein,BPS_RS17405,BPSL3229,Cell_envelope
NC_006350.1,3980688,3981422,+,CDS,CDS,NA,BPS_RS18110,SGNH/GDSL hydrolase family protein,BPS_RS18110,BPSL3357,Conserved_hypothetical_proteins
NC_006350.1,3549312,3550190,-,CDS,CDS,NA,BPS_RS15965,shikimate dehydrogenase,aroE,BPSL2976,Amino_acid_biosynthesis
NC_006351.1,473434,474288,+,CDS,CDS,NA,BPS_RS20510,shikimate dehydrogenase,BPS_RS20510,BPSS0341,Amino_acid_biosynthesis
NC_006350.1,3773983,3774537,-,CDS,CDS,NA,BPS_RS17050,shikimate kinase,BPS_RS17050,BPSL3169,Amino_acid_biosynthesis
NC_006350.1,2264407,2266062,+,CDS,CDS,NA,BPS_RS10135,ShlB/FhaC/HecB family hemolysin secretion/activation protein,BPS_RS10135,BPSL1903,Cell_envelope
NC_006351.1,2370877,2372541,-,CDS,CDS,NA,BPS_RS28160,ShlB/FhaC/HecB family hemolysin secretion/activation protein,BPS_RS28160,BPSS1728,Laterally_acquired_elements
NC_006351.1,2768149,2769906,-,CDS,CDS,NA,BPS_RS29990,ShlB/FhaC/HecB family hemolysin secretion/activation protein,BPS_RS29990,BPSS2052,Transport_/_Binding_proteins
NC_006351.1,2167547,2169229,-,CDS,CDS,NA,BPS_RS27430,shufflon system plasmid conjugative transfer pilus tip adhesin PilV,pilV,BPSS1593,Cell_envelope
NC_006350.1,2094346,2095185,-,CDS,CDS,NA,BPS_RS09405,siderophore biosynthesis-like protein,BPS_RS09405,BPSL1774,Adaptation
NC_006351.1,19937,20764,-,CDS,CDS,NA,BPS_RS18645,siderophore-interacting protein,BPS_RS18645,BPSS0021,Adaptation
NC_006350.1,2118986,2119792,-,CDS,CDS,NA,BPS_RS09450,siderophore-iron reductase FhuF,fhuF,BPSL1782,Transport_/_Binding_proteins
NC_006350.1,1812513,1813862,+,CDS,CDS,NA,BPS_RS08295,sigma 54-interacting transcriptional regulator,BPS_RS08295,BPSL1562,Other_regulators
NC_006350.1,2940638,2941690,-,CDS,CDS,NA,BPS_RS13035,sigma E factor regulatory protein,BPS_RS13035,BPSL2434,RNA_polymerase_core
NC_006350.1,465374,466729,+,CDS,CDS,NA,BPS_RS02235,sigma-54 dependent transcriptional regulator,BPS_RS02235,BPSL0427,Transport_/_Binding_proteins
NC_006350.1,687164,688552,+,CDS,CDS,NA,BPS_RS03210,sigma-54 dependent transcriptional regulator,BPS_RS03210,BPSL0609,Other_regulators
NC_006350.1,2247791,2249182,-,CDS,CDS,NA,BPS_RS10060,sigma-54 dependent transcriptional regulator,BPS_RS10060,BPSL1887,Other_regulators
NC_006350.1,2928775,2930172,+,CDS,CDS,NA,BPS_RS12980,sigma-54 dependent transcriptional regulator,BPS_RS12980,BPSL2423,Two_component_systems
NC_006350.1,2983686,2985071,-,CDS,CDS,NA,BPS_RS13270,sigma-54 dependent transcriptional regulator,BPS_RS13270,BPSL2474,Cell_envelope
NC_006350.1,2987882,2989342,+,CDS,CDS,NA,BPS_RS13295,sigma-54 dependent transcriptional regulator,BPS_RS13295,BPSL2475,Other_regulators
NC_006351.1,69444,70790,+,CDS,CDS,NA,BPS_RS18895,sigma-54 dependent transcriptional regulator,BPS_RS18895,BPSS0063,Two_component_systems
NC_006351.1,3022173,3023543,-,CDS,CDS,NA,BPS_RS31120,sigma-54 dependent transcriptional regulator,BPS_RS31120,BPSS2249,Two_component_systems
NC_006351.1,3023932,3024900,+,CDS,CDS,NA,BPS_RS31130,sigma-54 dependent transcriptional regulator,BPS_RS31130,BPSS2250,Other_regulators
NC_006351.1,817491,819431,-,CDS,CDS,NA,BPS_RS21925,sigma-54-dependent Fis family transcriptional regulator,BPS_RS21925,BPSS0596,Other_regulators
NC_006351.1,2887571,2889091,-,CDS,CDS,NA,BPS_RS30475,sigma-54-dependent Fis family transcriptional regulator,BPS_RS30475,BPSS2132,Other_regulators
NC_006350.1,78275,78790,-,CDS,CDS,NA,BPS_RS00360,sigma-70 family RNA polymerase sigma factor,BPS_RS00360,BPSL0070,RNA_polymerase_core
NC_006350.1,1966405,1966929,+,CDS,CDS,NA,BPS_RS08925,sigma-70 family RNA polymerase sigma factor,BPS_RS08925,BPSL1686,RNA_polymerase_core
NC_006351.1,1395561,1396082,+,CDS,CDS,NA,BPS_RS24290,sigma-70 family RNA polymerase sigma factor,BPS_RS24290,BPSS1022,RNA_polymerase_core
NC_006351.1,1398855,1399364,+,CDS,CDS,NA,BPS_RS24315,sigma-70 family RNA polymerase sigma factor,BPS_RS24315,BPSS1027,RNA_polymerase_core
NC_006351.1,1741680,1742204,+,CDS,CDS,NA,BPS_RS25670,sigma-70 family RNA polymerase sigma factor,BPS_RS25670,BPSS1275,RNA_polymerase_core
NC_006350.1,2941696,2942298,-,CDS,CDS,NA,BPS_RS13040,sigma-E factor negative regulatory protein,BPS_RS13040,BPSL2435,RNA_polymerase_core
NC_006350.1,2935919,2936812,-,CDS,CDS,NA,BPS_RS13015,signal peptidase I,lepB,BPSL2430,Macromolecule_biosynthesis/modification
NC_006350.1,1055825,1056325,-,CDS,CDS,NA,BPS_RS04780,signal peptidase II,lspA,BPSL0905,Macromolecule_biosynthesis/modification
NC_006350.1,3571089,3572456,+,CDS,CDS,NA,BPS_RS16080,signal recognition particle protein,ffh,BPSL2995,Macromolecule_biosynthesis/modification
NC_006350.1,1735401,1735499,+,SRP_RNA,ncRNA,NA,BPS_RS07955,signal recognition particle sRNA small type,ffs,BPSLs04,-
NC_006350.1,568161,569480,-,CDS,CDS,NA,BPS_RS02705,signal recognition particle-docking protein FtsY,ftsY,BPSL0514,Cell_division
NC_006350.1,1130741,1131478,-,CDS,CDS,NA,BPS_RS05125,SIMPL domain-containing protein,BPS_RS05125,BPSL0972,Cell_envelope
NC_006350.1,601561,602115,+,CDS,CDS,NA,BPS_RS02870,single-stranded DNA-binding protein,BPS_RS02870,BPSL0547,Macromolecule_biosynthesis/modification
NC_006350.1,2745783,2747477,+,CDS,CDS,NA,BPS_RS12185,single-stranded-DNA-specific exonuclease RecJ,recJ,BPSL2279,Macromolecule_biosynthesis/modification
NC_006350.1,3164671,3165921,-,CDS,CDS,NA,BPS_RS14190,Sir2 family protein,BPS_RS14190,BPSL2641,Conserved_hypothetical_proteins
NC_006350.1,125800,126804,-,CDS,CDS,NA,BPS_RS00580,SIR2 family protein,BPS_RS00580,BPSL0113A,Conserved_hypothetical_proteins
NC_006350.1,540319,541326,+,CDS,CDS,NA,BPS_RS02605,SIS domain-containing protein,BPS_RS02605,BPSL0497,Putative_assignment
NC_006350.1,3889496,3890074,-,CDS,CDS,NA,BPS_RS17650,SIS domain-containing protein,BPS_RS17650,BPSL3273,Central/Intermediary_metabolism
NC_006350.1,2726425,2727090,-,CDS,CDS,NA,BPS_RS12095,site-2 protease family protein,BPS_RS12095,BPSL2261,Cell_envelope
NC_006350.1,42166,44181,+,CDS,CDS,NA,BPS_RS00215,site-specific DNA-methyltransferase,BPS_RS00215,BPSL0042,Macromolecule_biosynthesis/modification
NC_006350.1,167900,168658,+,CDS,CDS,NA,BPS_RS00830,site-specific DNA-methyltransferase,BPS_RS00830,BPSL0157,Laterally_acquired_elements
NC_006351.1,1448290,1449066,-,CDS,CDS,NA,BPS_RS24590,site-specific DNA-methyltransferase,BPS_RS24590,BPSS1077,Laterally_acquired_elements
NC_006351.1,2332398,2333246,-,CDS,CDS,NA,BPS_RS28000,site-specific DNA-methyltransferase,BPS_RS28000,BPSS1698,Macromolecule_biosynthesis/modification
NC_006350.1,637433,638689,-,CDS,CDS,NA,BPS_RS32310,site-specific integrase,BPS_RS32310,BPSL0577,MGE
NC_006350.1,870690,872555,-,CDS,CDS,NA,BPS_RS03970,site-specific integrase,BPS_RS03970,NA,MGE
NC_006350.1,1336223,1337464,-,CDS,CDS,NA,BPS_RS06070,site-specific integrase,BPS_RS06070,BPSL1157,MGE
NC_006350.1,1976205,1976952,-,CDS,CDS,NA,BPS_RS32490,site-specific integrase,NA,NA,MGE
NC_006350.1,3105703,3106971,-,CDS,CDS,NA,BPS_RS13895,site-specific integrase,BPS_RS13895,BPSL2586,MGE
NC_006350.1,3872951,3874084,+,CDS,CDS,NA,BPS_RS17565,site-specific integrase,BPS_RS17565,BPSL3257,MGE
NC_006350.1,3966797,3967651,-,CDS,CDS,NA,BPS_RS18035,site-specific integrase,BPS_RS18035,BPSL3344,MGE
NC_006350.1,3446148,3448265,+,CDS,CDS,NA,BPS_RS15450,site-specific recombinase,BPS_RS15450,BPSL2881,Cell_envelope
NC_006350.1,1002891,1003892,+,CDS,CDS,NA,BPS_RS04540,site-specific tyrosine recombinase XerD,xerD,BPSL0863,Cell_division
NC_006351.1,575951,578407,+,CDS,CDS,NA,BPS_RS20980,SLBB domain-containing protein,BPS_RS20980,BPSS0417,Cell_envelope
NC_006351.1,837977,838750,-,CDS,CDS,NA,BPS_RS22020,slipin family protein,BPS_RS22020,BPSS0614,Cell_envelope
NC_006350.1,2292339,2293706,-,CDS,CDS,NA,BPS_RS10235,SMC-Scp complex subunit ScpB,scpB,BPSL1922,Chromosome_replication
NC_006351.1,34701,35642,+,CDS,CDS,NA,BPS_RS18725,SMP-30/gluconolactonase/LRE family protein,BPS_RS18725,BPSS0035,Central/Intermediary_metabolism
NC_006351.1,73093,75045,+,CDS,CDS,NA,BPS_RS18920,SMP-30/gluconolactonase/LRE family protein,BPS_RS18920,BPSS0065,Cell_envelope
NC_006351.1,205904,207820,+,CDS,CDS,NA,BPS_RS19440,SMP-30/gluconolactonase/LRE family protein,BPS_RS19440,BPSS0158,Cell_envelope
NC_006351.1,249406,251322,-,CDS,CDS,NA,BPS_RS19595,SMP-30/gluconolactonase/LRE family protein,BPS_RS19595,BPSS0186,Cell_envelope
NC_006351.1,1036929,1037864,+,CDS,CDS,NA,BPS_RS22915,SMP-30/gluconolactonase/LRE family protein,BPS_RS22915,BPSS0776,Conserved_hypothetical_proteins
NC_006351.1,2809322,2810212,+,CDS,CDS,NA,BPS_RS30135,SMP-30/gluconolactonase/LRE family protein,BPS_RS30135,BPSS2074,Putative_assignment
NC_006350.1,1709087,1709458,-,CDS,CDS,NA,BPS_RS07830,SMR family transporter,BPS_RS07830,BPSL1473,Cell_envelope
NC_006350.1,3127111,3127848,+,CDS,CDS,NA,BPS_RS14010,Smr/MutS family protein,BPS_RS14010,BPSL2606,Conserved_hypothetical_proteins
NC_006350.1,967170,968282,+,CDS,CDS,NA,BPS_RS04385,sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC,ugpC,BPSL0833,Transport_/_Binding_proteins
NC_006350.1,3128727,3129845,-,CDS,CDS,NA,BPS_RS14020,sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC,ugpC,BPSL2608,Transport_/_Binding_proteins
NC_006351.1,1668767,1669960,+,CDS,CDS,NA,BPS_RS25450,sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC,ugpC,BPSS1236,Transport_/_Binding_proteins
NC_006350.1,3769201,3770085,-,CDS,CDS,NA,BPS_RS17030,sn-glycerol-3-phosphate ABC transporter permease UgpA,ugpA,BPSL3165,Transport_/_Binding_proteins
NC_006350.1,3768359,3769204,-,CDS,CDS,NA,BPS_RS17025,sn-glycerol-3-phosphate ABC transporter permease UgpE,ugpE,BPSL3164,Transport_/_Binding_proteins
NC_006350.1,3770216,3771541,-,CDS,CDS,NA,BPS_RS17035,sn-glycerol-3-phosphate ABC transporter substrate-binding protein UgpB,ugpB,BPSL3166,Transport_/_Binding_proteins
NC_006350.1,3767251,3768333,-,CDS,CDS,NA,BPS_RS17020,sn-glycerol-3-phosphate import ATP-binding protein UgpC,BPS_RS17020,BPSL3163,Transport_/_Binding_proteins
NC_006350.1,2965914,2967356,-,CDS,CDS,NA,BPS_RS13165,sodium:proton antiporter,BPS_RS13165,BPSL2460,Cell_envelope
NC_006350.1,1262824,1264374,+,CDS,CDS,NA,BPS_RS05720,sodium:solute symporter,BPS_RS05720,BPSL1093,Cell_envelope
NC_006350.1,590427,592436,+,CDS,CDS,NA,BPS_RS02830,sodium/hydrogen exchanger family protein,BPS_RS02830,BPSL0539,Transport_/_Binding_proteins
NC_006351.1,1326251,1327483,-,CDS,CDS,NA,BPS_RS24195,sodium/hydrogen exchanger family protein,BPS_RS24195,BPSS1005,Transport_/_Binding_proteins
NC_006350.1,3005593,3006762,+,CDS,CDS,NA,BPS_RS13385,sorbosone dehydrogenase family protein,BPS_RS13385,BPSL2493,Cell_envelope
NC_006350.1,1602814,1603049,+,CDS,CDS,NA,BPS_RS32425,SOS response-associated peptidase,NA,NA,NA
NC_006350.1,107334,107894,+,CDS,CDS,NA,BPS_RS00490,spermidine N1-acetyltransferase,speG,BPSL0096,Small_molecules_degradation
NC_006350.1,2565179,2566126,-,CDS,CDS,NA,BPS_RS11410,SPFH/Band 7/PHB domain protein,BPS_RS11410,BPSL2138,Cell_envelope
NC_006350.1,413225,414073,-,CDS,CDS,NA,BPS_RS02010,SPOR domain-containing protein,BPS_RS02010,BPSL0382,Cell_envelope
NC_006351.1,2328317,2329042,-,CDS,CDS,NA,BPS_RS27980,SPOR domain-containing protein,BPS_RS27980,BPSS1694,Cell_envelope
NC_006350.1,1175234,1175752,-,CDS,CDS,NA,BPS_RS05315,spore coat U domain-containing protein,BPS_RS05315,BPSL1009,Cell_envelope
NC_006350.1,1176126,1177136,+,CDS,CDS,NA,BPS_RS05320,spore coat U domain-containing protein,BPS_RS05320,BPSL1010,Cell_envelope
NC_006350.1,2420543,2421508,-,CDS,CDS,NA,BPS_RS10765,spore coat U domain-containing protein,BPS_RS10765,BPSL2026,Cell_envelope
NC_006350.1,2424837,2425361,-,CDS,CDS,NA,BPS_RS10780,spore coat U domain-containing protein,BPS_RS10780,BPSL2029,Cell_envelope
NC_006350.1,2425438,2425998,-,CDS,CDS,NA,BPS_RS10785,spore coat U domain-containing protein,BPS_RS10785,BPSL2030,Cell_envelope
NC_006350.1,2426051,2426596,-,CDS,CDS,NA,BPS_RS10790,spore coat U domain-containing protein,BPS_RS10790,BPSL2031,Cell_envelope
NC_006350.1,2174784,2176466,-,CDS,CDS,NA,BPS_RS09705,SpoVR family protein,BPS_RS09705,BPSL1826,Conserved_hypothetical_proteins
NC_006350.1,117179,117748,-,CDS,CDS,NA,BPS_RS00535,Spy/CpxP family protein refolding chaperone,BPS_RS00535,BPSL0106,Cell_envelope
NC_006350.1,1839642,1840157,-,CDS,CDS,NA,BPS_RS08410,Spy/CpxP family protein refolding chaperone,BPS_RS08410,BPSL1583,Cell_envelope
NC_006351.1,3154080,3156053,-,CDS,CDS,NA,BPS_RS31630,squalene--hopene cyclase,shc,BPSS2339,Central/Intermediary_metabolism
NC_006351.1,315433,316482,+,CDS,CDS,NA,BPS_RS19865,squalene/phytoene synthase family protein,BPS_RS19865,BPSS0232,Putative_assignment
NC_006350.1,4015508,4016014,-,CDS,CDS,NA,BPS_RS18265,SR protein factor,BPS_RS18265,NA,NA
NC_006350.1,4015897,4016160,-,CDS,CDS,NA,BPS_RS32685,SR protein factor,NA,NA,NA
NC_006351.1,2124036,2124440,+,CDS,CDS,NA,BPS_RS27260,SRPBCC domain-containing protein,BPS_RS27260,BPSS1565,Conserved_hypothetical_proteins
NC_006351.1,666212,666682,+,CDS,CDS,NA,BPS_RS21355,SRPBCC family protein,BPS_RS21355,BPSS0489,Cell_envelope
NC_006351.1,2026288,2026728,+,CDS,CDS,NA,BPS_RS26825,SRPBCC family protein,BPS_RS26825,BPSS1486,Conserved_hypothetical_proteins
NC_006351.1,2475877,2476338,-,CDS,CDS,NA,BPS_RS28660,SRPBCC family protein,BPS_RS28660,BPSS1817,Conserved_hypothetical_proteins
NC_006351.1,2504772,2505311,-,CDS,CDS,NA,BPS_RS28790,SRPBCC family protein,BPS_RS28790,BPSS1842,Cell_envelope
NC_006351.1,3056541,3056981,+,CDS,CDS,NA,BPS_RS31270,SRPBCC family protein,BPS_RS31270,BPSS2274,Conserved_hypothetical_proteins
NC_006351.1,3057306,3058421,-,CDS,CDS,NA,BPS_RS31275,SRPBCC family protein,BPS_RS31275,BPSS2275,Cell_envelope
NC_006350.1,2564555,2565001,+,CDS,CDS,NA,BPS_RS11405,SsrA-binding protein SmpB,smpB,BPSL2137,Macromolecule_biosynthesis/modification
NC_006350.1,3745547,3745816,-,CDS,CDS,NA,BPS_RS16930,STAS domain-containing protein,BPS_RS16930,BPSL3145,Conserved_hypothetical_proteins
NC_006351.1,3073434,3075266,+,CDS,CDS,NA,BPS_RS31325,STAS domain-containing protein,BPS_RS31325,BPSS2285,Transport_/_Binding_proteins
NC_006350.1,932724,933641,-,CDS,CDS,NA,BPS_RS04235,sterol desaturase family protein,BPS_RS04235,BPSL0804,Cell_envelope
NC_006350.1,2804238,2805227,-,CDS,CDS,NA,BPS_RS12415,sterol desaturase family protein,BPS_RS12415,BPSL2322,Cell_envelope
NC_006350.1,2132189,2133136,-,CDS,CDS,NA,BPS_RS09510,substrate-binding domain-containing protein,BPS_RS09510,BPSL1793,Cell_envelope
NC_006350.1,3261786,3262568,-,CDS,CDS,NA,BPS_RS14640,substrate-binding domain-containing protein,BPS_RS14640,BPSL2726,Transport_/_Binding_proteins
NC_006351.1,345077,346105,+,CDS,CDS,NA,BPS_RS20005,substrate-binding domain-containing protein,BPS_RS20005,BPSS0257,Transport_/_Binding_proteins
NC_006351.1,743418,744434,+,CDS,CDS,NA,BPS_RS21645,substrate-binding domain-containing protein,BPS_RS21645,BPSS0544,Regulators_families
NC_006351.1,2355779,2356051,-,CDS,CDS,NA,BPS_RS28100,succinate dehydrogenase assembly factor 2,BPS_RS28100,BPSS1716,Conserved_hypothetical_proteins
NC_006351.1,2356776,2358551,-,CDS,CDS,NA,BPS_RS28110,succinate dehydrogenase flavoprotein subunit,sdhA,BPSS1718,Energy_metabolism_-_carbon
NC_006351.1,2356053,2356754,-,CDS,CDS,NA,BPS_RS28105,succinate dehydrogenase iron-sulfur subunit,BPS_RS28105,BPSS1717,Energy_metabolism_-_carbon
NC_006351.1,3040322,3041029,-,CDS,CDS,NA,BPS_RS31190,succinate dehydrogenase/fumarate reductase iron-sulfur subunit,BPS_RS31190,BPSS2262,Energy_metabolism_-_carbon
NC_006351.1,2358929,2359345,-,CDS,CDS,NA,BPS_RS28120,succinate dehydrogenase%2C cytochrome b556 subunit,sdhC,BPSS1720,Energy_metabolism_-_carbon
NC_006351.1,2358556,2358924,-,CDS,CDS,NA,BPS_RS28115,succinate dehydrogenase%2C hydrophobic membrane anchor protein,sdhD,BPSS1719,Energy_metabolism_-_carbon
NC_006350.1,907685,908566,+,CDS,CDS,NA,BPS_RS04110,succinate--CoA ligase subunit alpha,sucD,BPSL0780,Energy_metabolism_-_carbon
NC_006350.1,2608016,2609155,+,CDS,CDS,NA,BPS_RS11585,succinyl-diaminopimelate desuccinylase,dapE,BPSL2171,Amino_acid_biosynthesis
NC_006350.1,2605452,2606684,+,CDS,CDS,NA,BPS_RS11570,succinyldiaminopimelate transaminase,dapC,BPSL2168,Conserved_hypothetical_proteins
