name_Sanger,name,Accession.no,Source,Country,year,ST,cluster_poppunk_old,cluster_poppunk_updated,Collection,Continent
JRFL01,JRFL01,JRFL00000000,human,Australia,2009,901,284,284,Claire,Australia
JRFM01,JRFM01,JRFM00000000,human,Australia,2005,456,76,76,Claire,Australia
JRFP01,JRFP01,JRFP00000000,human,Australia,1996,ND,49,49,Claire,Australia
JYBG01,JYBG01,JYBG00000000,human,Australia,2000,1040,137,137,Claire,Australia
JYBH01,JYBH01,JYBH00000000,human,Australia,2001,1041,138,138,Claire,Australia
JYBI01,JYBI01,JYBI00000000,human,Australia,2003,252,43,43,Claire,Australia
JYBJ01,JYBJ01,JYBJ00000000,human,Australia,2002,442,90,90,Claire,Australia
JYBK01,JYBK01,JYBK00000000,human,Australia,2010,46,2,2,Claire,Australia
JZXP01,JZXP01,JZXP00000000,human,Malaysia,na,881,66,66,Claire,Asia
LAUB02,LAUB02,LAUB00000000,human,India,na,1478,285,285,Claire,Asia
LGKL01,LGKL01,LGKL00000000,env,Australia,na,284,77,77,Claire,Australia
LHQO01,LHQO01,LHQO00000000,human,Australia,na,1381,286,286,Claire,Australia
LK936442,LK936442,LK936442 n LK936443,human,Thailand,2006,670,29,29,Claire,Asia
LWUP01,LWUP01,LWUP00000000,NA,Thailand,1965,84,1,1,Bow,Asia
LWUQ01,LWUQ01,LWUQ00000000,NA,NA,na,84,1,1,Bow,NA
LWUR01,LWUR01,LWUR00000000,NA,Thailand,1965,84,1,1,Bow,Asia
LWUS01,LWUS01,LWUS00000000,NA,NA,na,84,1,1,Bow,NA
LWUT01,LWUT01,LWUT00000000,NA,NA,na,84,1,1,Bow,NA
LWUU01,LWUU01,LWUU00000000,NA,NA,na,11,25,25_233,Bow,NA
LWUV01,LWUV01,LWUV00000000,NA,NA,na,84,1,1,Bow,NA
LWUW01,LWUW01,LWUW00000000,NA,Thailand,1965,84,1,1,Bow,Asia
LWUX01,LWUX01,LWUX00000000,NA,Thailand,1965,84,1,1,Bow,Asia
LWUY01,LWUY01,LWUY00000000,NA,Thailand,1965,84,1,1,Bow,Asia
LWUZ01,LWUZ01,LWUZ00000000,NA,NA,na,418,287,287,Bow,NA
LWVA01,LWVA01,LWVA00000000,NA,Thailand,1965,84,1,1,Bow,Asia
LWVB01,LWVB01,LWVB00000000,human,Thailand,2006,206,3,3,Bow,Asia
LWVC01,LWVC01,LWVC00000000,human,Thailand,2006,Novel*,117,117,Bow,Asia
LWVD01,LWVD01,LWVD00000000,human,Thailand,2006,177,2,2_2,Bow,Asia
LWVE01,LWVE01,LWVE00000000,human,Thailand,na,48,2,2,Bow,Asia
LWVF01,LWVF01,LWVF00000000,human,Thailand,2006,225,16,16,Bow,Asia
LWVG01,LWVG01,LWVG00000000,human,Thailand,2006,158,62,62,Bow,Asia
LWVH01,LWVH01,LWVH00000000,human,Thailand,2006,1783,288,288,Bow,Asia
LWVI01,LWVI01,LWVI00000000,human,Thailand,2006,23,3,3,Bow,Asia
LWVJ01,LWVJ01,LWVJ00000000,human,Thailand,2006,70,1,1,Bow,Asia
LWVK01,LWVK01,LWVK00000000,human,Thailand,2006,288,7,7,Bow,Asia
LWVL01,LWVL01,LWVL00000000,human,Thailand,2006,300,289,289,Bow,Asia
LWVM01,LWVM01,LWVM00000000,human,Thailand,2006,Novel,33,33,Bow,Asia
LWVN01,LWVN01,LWVN00000000,human,Thailand,2006,47,20,20,Bow,Asia
LWVO01,LWVO01,LWVO00000000,human,Thailand,2006,507,1,1,Bow,Asia
LWVP01,LWVP01,LWVP00000000,human,Thailand,na,197,4,4,Bow,Asia
LWVQ01,LWVQ01,LWVQ00000000,human,Thailand,2006,507,1,1,Bow,Asia
LWVR01,LWVR01,LWVR00000000,human,Thailand,2006,17,3,3,Bow,Asia
LWVS01,LWVS01,LWVS00000000,human,Thailand,2006,209,4,4,Bow,Asia
LWVT01,LWVT01,LWVT00000000,human,Thailand,2006,169,5,5,Bow,Asia
LWVU01,LWVU01,LWVU00000000,human,Thailand,2006,9,3,3,Bow,Asia
LWVV01,LWVV01,LWVV00000000,human,Thailand,na,180,31,31,Bow,Asia
LWVW01,LWVW01,LWVW00000000,human,Thailand,2006,Novel,116,116,Bow,Asia
LWVX01,LWVX01,LWVX00000000,NA,Thailand,2007,392,27,27,Bow,Asia
LWVY01,LWVY01,LWVY00000000,NA,Thailand,2007,178,11,11,Bow,Asia
LWVZ01,LWVZ01,LWVZ00000000,NA,Thailand,2007,178,11,11,Bow,Asia
LWWA01,LWWA01,LWWA00000000,NA,Thailand,2007,178,11,11,Bow,Asia
LWWB01,LWWB01,LWWB00000000,NA,Thailand,2007,227,46,46,Bow,Asia
LWWC01,LWWC01,LWWC00000000,NA,Thailand,2007,178,11,11,Bow,Asia
LWWD01,LWWD01,LWWD00000000,NA,Thailand,2007,326,14,14,Bow,Asia
LWWE01,LWWE01,LWWE00000000,NA,Thailand,2007,498,12,12,Bow,Asia
LWWF01,LWWF01,LWWF00000000,NA,Thailand,2007,526,3,3,Bow,Asia
LWWG01,LWWG01,LWWG00000000,NA,Thailand,2007,309,16,16,Bow,Asia
LWWH01,LWWH01,LWWH00000000,NA,Thailand,2007,9,3,3,Bow,Asia
LWWI01,LWWI01,LWWI00000000,NA,Thailand,2007,670,29,29,Bow,Asia
LWWJ01,LWWJ01,LWWJ00000000,NA,Thailand,2007,670,29,29,Bow,Asia
LWWK01,LWWK01,LWWK00000000,NA,Thailand,2007,670,29,29,Bow,Asia
LWWL01,LWWL01,LWWL00000000,NA,Thailand,2007,70,1,1,Bow,Asia
LWWM01,LWWM01,LWWM00000000,NA,Thailand,2007,Novel,4,4,Bow,Asia
LWWN01,LWWN01,LWWN00000000,NA,Thailand,2007,Novel,4,4,Bow,Asia
LWWO01,LWWO01,LWWO00000000,NA,Thailand,2007,17,3,3,Bow,Asia
LWWP01,LWWP01,LWWP00000000,NA,Thailand,2007,114,44,44,Bow,Asia
LWWQ01,LWWQ01,LWWQ00000000,NA,Thailand,2007,17,3,3,Bow,Asia
LWWR01,LWWR01,LWWR00000000,NA,Thailand,2007,177,8,8,Bow,Asia
LWWS01,LWWS01,LWWS00000000,NA,Thailand,2007,Novel*,1,1,Bow,Asia
LWWT01,LWWT01,LWWT00000000,NA,Thailand,2007,Novel,290,290,Bow,Asia
LWWU01,LWWU01,LWWU00000000,NA,Thailand,2007,ND,5,5,Bow,Asia
LWWV01,LWWV01,LWWV00000000,NA,Thailand,2007,507,1,1,Bow,Asia
LWWW01,LWWW01,LWWW00000000,NA,Thailand,2007,Novel*,1,1,Bow,Asia
LWWX01,LWWX01,LWWX00000000,NA,Thailand,2007,Novel,2,2,Bow,Asia
LWWY01,LWWY01,LWWY00000000,NA,Thailand,2007,58,2,2_3,Bow,Asia
LWWZ01,LWWZ01,LWWZ00000000,NA,Thailand,2007,58,2,2_3,Bow,Asia
LWXA01,LWXA01,LWXA00000000,NA,Thailand,2007,93,2,2,Bow,Asia
LWXB01,LWXB01,LWXB00000000,NA,Thailand,2007,93,2,2,Bow,Asia
LWXC01,LWXC01,LWXC00000000,NA,Thailand,2007,58,2,2_3,Bow,Asia
LWXD01,LWXD01,LWXD00000000,NA,Thailand,2007,93,2,2,Bow,Asia
LWXE01,LWXE01,LWXE00000000,NA,Thailand,2007,93,2,2,Bow,Asia
LWXF01,LWXF01,LWXF00000000,NA,Thailand,2007,60,2,2_2,Bow,Asia
LWXG01,LWXG01,LWXG00000000,NA,Thailand,2007,93,2,2,Bow,Asia
LWXH01,LWXH01,LWXH00000000,NA,Thailand,2007,93,2,2,Bow,Asia
LWXI01,LWXI01,LWXI00000000,NA,Thailand,2007,60,2,2_2,Bow,Asia
LWXJ01,LWXJ01,LWXJ00000000,NA,Thailand,2007,93,2,2,Bow,Asia
LWXK01,LWXK01,LWXK00000000,NA,Thailand,2007,58,2,2_3,Bow,Asia
LWXL01,LWXL01,LWXL00000000,NA,Thailand,2007,58,2,2_3,Bow,Asia
LWXM01,LWXM01,LWXM00000000,NA,Thailand,2007,1005,2,2,Bow,Asia
LWXN01,LWXN01,LWXN00000000,NA,Thailand,2007,326,14,14,Bow,Asia
LWXO01,LWXO01,LWXO00000000,NA,Thailand,2007,326,14,14,Bow,Asia
LWXP01,LWXP01,LWXP00000000,NA,Thailand,2007,60,2,2_2,Bow,Asia
LWXQ01,LWXQ01,LWXQ00000000,human,Thailand,na,17,3,3,Bow,Asia
LWXR01,LWXR01,LWXR00000000,NA,Thailand,na,93,2,2,Bow,Asia
LWXS01,LWXS01,LWXS00000000,NA,Thailand,na,60,2,2_2,Bow,Asia
LWXT01,LWXT01,LWXT00000000,NA,Thailand,na,Novel,291,291,Bow,Asia
LWXU01,LWXU01,LWXU00000000,human,Thailand,na,670,29,29,Bow,Asia
LWXV01,LWXV01,LWXV00000000,human,Thailand,na,670,29,29,Bow,Asia
LWXW01,LWXW01,LWXW00000000,human,Thailand,na,670,29,29,Bow,Asia
LWXX01,LWXX01,LWXX00000000,human,Thailand,na,670,29,29,Bow,Asia
LWXY01,LWXY01,LWXY00000000,human,Thailand,na,670,29,29,Bow,Asia
LWXZ01,LWXZ01,LWXZ00000000,human,Thailand,na,670,29,29,Bow,Asia
LWYA01,LWYA01,LWYA00000000,human,Thailand,na,208,10,10,Bow,Asia
LWYB01,LWYB01,LWYB00000000,human,Thailand,na,208,10,10,Bow,Asia
LWYC01,LWYC01,LWYC00000000,human,Thailand,na,208,10,10,Bow,Asia
LWYD01,LWYD01,LWYD00000000,human,Thailand,na,177,8,8,Bow,Asia
LWYE01,LWYE01,LWYE00000000,human,Thailand,na,177,8,8,Bow,Asia
LWYF01,LWYF01,LWYF00000000,human,Thailand,na,177,8,8,Bow,Asia
LWYG01,LWYG01,LWYG00000000,human,Thailand,na,177,8,8,Bow,Asia
LWYH01,LWYH01,LWYH00000000,human,Thailand,na,671*,67,67,Bow,Asia
LWYI01,LWYI01,LWYI00000000,human,Thailand,na,671,67,67,Bow,Asia
LWYJ01,LWYJ01,LWYJ00000000,human,Australia,na,103,75,75,Bow,Australia
LWYK01,LWYK01,LWYK00000000,human,Australia,1997,243,42,42,Bow,Australia
LWYL01,LWYL01,LWYL00000000,human,Australia,na,122,292,292,Bow,Australia
LWYM01,LWYM01,LWYM00000000,human,Australia,1997,132,24,24,Bow,Australia
LWYN01,LWYN01,LWYN00000000,human,Australia,na,150,293,293,Bow,Australia
LWYO01,LWYO01,LWYO00000000,NA,Australia,na,149,54,54,Bow,Australia
LWYP01,LWYP01,LWYP00000000,NA,Australia,na,326,14,14,Bow,Australia
LWYQ01,LWYQ01,LWYQ00000000,NA,Australia,na,326,14,14,Bow,Australia
LWYR01,LWYR01,LWYR00000000,NA,Australia,na,326,14,14,Bow,Australia
LWYS01,LWYS01,LWYS00000000,NA,Australia,na,326,14,14,Bow,Australia
LWYT01,LWYT01,LWYT00000000,NA,Australia,na,326,14,14,Bow,Australia
LWYU01,LWYU01,LWYU00000000,NA,Australia,na,326,14,14,Bow,Australia
LWYV01,LWYV01,LWYV00000000,NA,Australia,na,326,14,14,Bow,Australia
LWYW01,LWYW01,LWYW00000000,NA,Australia,na,617,36,36,Bow,Australia
LWYX01,LWYX01,LWYX00000000,NA,Australia,na,326,14,14,Bow,Australia
LWYY01,LWYY01,LWYY00000000,NA,Australia,na,326,14,14,Bow,Australia
LWYZ01,LWYZ01,LWYZ00000000,NA,Australia,na,326,14,14,Bow,Australia
LWZA01,LWZA01,LWZA00000000,NA,Australia,na,326,14,14,Bow,Australia
LWZB01,LWZB01,LWZB00000000,NA,Australia,na,326,14,14,Bow,Australia
LWZC01,LWZC01,LWZC00000000,NA,Australia,na,326,14,14,Bow,Australia
LWZD01,LWZD01,LWZD00000000,NA,Australia,na,326,14,14,Bow,Australia
LWZE01,LWZE01,LWZE00000000,NA,Australia,na,326,14,14,Bow,Australia
LWZF01,LWZF01,LWZF00000000,NA,Australia,na,326,14,14,Bow,Australia
LWZG01,LWZG01,LWZG00000000,NA,Australia,na,326,14,14,Bow,Australia
LWZH01,LWZH01,LWZH00000000,NA,Australia,na,326,14,14,Bow,Australia
LWZI01,LWZI01,LWZI00000000,NA,Australia,na,326,14,14,Bow,Australia
LWZJ01,LWZJ01,LWZJ00000000,NA,Australia,na,326,14,14,Bow,Australia
LWZK01,LWZK01,LWZK00000000,NA,Australia,na,326,14,14,Bow,Australia
LWZL01,LWZL01,LWZL00000000,NA,Australia,na,326,14,14,Bow,Australia
LWZM01,LWZM01,LWZM00000000,NA,Australia,na,326,14,14,Bow,Australia
LWZN01,LWZN01,LWZN00000000,NA,Australia,na,326,14,14,Bow,Australia
LWZO01,LWZO01,LWZO00000000,NA,Australia,na,617,36,36,Bow,Australia
LWZP01,LWZP01,LWZP00000000,NA,Australia,na,617,36,36,Bow,Australia
LWZQ01,LWZQ01,LWZQ00000000,NA,Australia,na,617,36,36,Bow,Australia
LWZR01,LWZR01,LWZR00000000,NA,Australia,na,617,36,36,Bow,Australia
LWZS01,LWZS01,LWZS00000000,NA,Australia,na,326,14,14,Bow,Australia
LWZT01,LWZT01,LWZT00000000,NA,Australia,na,326,14,14,Bow,Australia
LWZU01,LWZU01,LWZU00000000,NA,Australia,na,326,14,14,Bow,Australia
LWZV01,LWZV01,LWZV00000000,NA,Australia,na,326,14,14,Bow,Australia
LWZW01,LWZW01,LWZW00000000,NA,Australia,na,326,14,14,Bow,Australia
LWZX01,LWZX01,LWZX00000000,NA,Australia,na,326,14,14,Bow,Australia
LWZY01,LWZY01,LWZY00000000,NA,Australia,na,326,14,14,Bow,Australia
LWZZ01,LWZZ01,LWZZ00000000,NA,Australia,na,326,14,14,Bow,Australia
LXAA01,LXAA01,LXAA00000000,NA,Australia,na,326,14,14,Bow,Australia
LXAB01,LXAB01,LXAB00000000,NA,Australia,na,326,14,14,Bow,Australia
LXAC01,LXAC01,LXAC00000000,NA,Australia,na,266,78,78,Bow,Australia
LXAD01,LXAD01,LXAD00000000,NA,Australia,na,266,78,78,Bow,Australia
LXAE01,LXAE01,LXAE00000000,NA,Australia,na,266,78,78,Bow,Australia
LXAF01,LXAF01,LXAF00000000,human,Australia,1991,135,139,139,Bow,Australia
LXAG01,LXAG01,LXAG00000000,human,Australia,1991,135,139,139,Bow,Australia
LXAH01,LXAH01,LXAH00000000,human,Australia,1999,114,44,44,Bow,Australia
LXAI01,LXAI01,LXAI00000000,human,Australia,2000,114,44,44,Bow,Australia
LXAJ01,LXAJ01,LXAJ00000000,human,Australia,2005,1356,294,294,Bow,Australia
LXAK01,LXAK01,LXAK00000000,human,Australia,1998,36,22,22,Bow,Australia
LXAL01,LXAL01,LXAL00000000,human,Australia,2000,131,21,21,Bow,Australia
LXAM01,LXAM01,LXAM00000000,human,Australia,2001,131,21,21,Bow,Australia
LXAN01,LXAN01,LXAN00000000,human,Australia,2001,473,54,54,Bow,Australia
LXAO01,LXAO01,LXAO00000000,human,Australia,2001,131,21,21,Bow,Australia
LXAP01,LXAP01,LXAP00000000,human,Australia,2002,131,21,21,Bow,Australia
LXAQ01,LXAQ01,LXAQ00000000,human,Australia,2004,131,21,21,Bow,Australia
LXAR01,LXAR01,LXAR00000000,human,Australia,2008,131,21,21,Bow,Australia
LXAS01,LXAS01,LXAS00000000,human,Australia,2001,333,50,50,Bow,Australia
LXAT01,LXAT01,LXAT00000000,human,NA,na,131,21,21,Bow,NA
LXAU01,LXAU01,LXAU00000000,human,Australia,2001,259,64,64,Bow,Australia
LXAV01,LXAV01,LXAV00000000,human,Australia,2004,332,21,21,Bow,Australia
LXAW01,LXAW01,LXAW00000000,human,Australia,2004,245,89,89,Bow,Australia
LXAX01,LXAX01,LXAX00000000,NA,NA,na,498,12,12,Bow,NA
LXAY01,LXAY01,LXAY00000000,NA,NA,na,Novel*,5,5,Bow,NA
LXAZ01,LXAZ01,LXAZ00000000,human,Australia,1995,243,42,42,Bow,Australia
LXBA01,LXBA01,LXBA00000000,human,Australia,1995,243,42,42,Bow,Australia
LXBB01,LXBB01,LXBB00000000,human,Australia,1996,243,42,42,Bow,Australia
LXBC01,LXBC01,LXBC00000000,human,Australia,2003,131,21,21,Bow,Australia
LXBD01,LXBD01,LXBD00000000,human,Australia,2003,131,21,21,Bow,Australia
LXBE01,LXBE01,LXBE00000000,human,Australia,2003,131,21,21,Bow,Australia
LXBF01,LXBF01,LXBF00000000,human,Australia,2003,131,21,21,Bow,Australia
LXBG01,LXBG01,LXBG00000000,human,Australia,2003,131,21,21,Bow,Australia
LXBH01,LXBH01,LXBH00000000,human,Australia,2003,131,21,21,Bow,Australia
LXBI01,LXBI01,LXBI00000000,human,Australia,2003,131,21,21,Bow,Australia
LXBJ01,LXBJ01,LXBJ00000000,human,Australia,2003,131,21,21,Bow,Australia
LXBK01,LXBK01,LXBK00000000,human,Australia,2003,131,21,21,Bow,Australia
LXBL01,LXBL01,LXBL00000000,human,Australia,2003,131,21,21,Bow,Australia
LXBM01,LXBM01,LXBM00000000,human,Australia,2003,131,21,21,Bow,Australia
LXBN01,LXBN01,LXBN00000000,human,Australia,2003,131,21,21,Bow,Australia
LXBO01,LXBO01,LXBO00000000,human,Australia,1995,243,42,42,Bow,Australia
LXBP01,LXBP01,LXBP00000000,human,Australia,1997,243,42,42,Bow,Australia
LXBQ01,LXBQ01,LXBQ00000000,human,Australia,2008,131,21,21,Bow,Australia
LXBR01,LXBR01,LXBR00000000,human,Australia,2003,131,21,21,Bow,Australia
LXBS01,LXBS01,LXBS00000000,human,Australia,2003,131,21,21,Bow,Australia
LXBT01,LXBT01,LXBT00000000,human,Australia,2001,131,21,21,Bow,Australia
LXBU01,LXBU01,LXBU00000000,NA,Australia,1993,617,36,36,Bow,Australia
LXBV01,LXBV01,LXBV00000000,NA,Australia,1993,260,140,140,Bow,Australia
LXBW01,LXBW01,LXBW00000000,NA,Australia,1994,617,36,36,Bow,Australia
LXBX01,LXBX01,LXBX00000000,NA,Australia,1994,617,36,36,Bow,Australia
LXBY01,LXBY01,LXBY00000000,NA,Australia,1997,1356,295,295,Bow,Australia
LXBZ01,LXBZ01,LXBZ00000000,human,Australia,2001,111,128,128,Bow,Australia
LXCA01,LXCA01,LXCA00000000,human,Pakistan,1988,72,91,2,Bow,Asia
LXCB01,LXCB01,LXCB00000000,human,Australia,1992,259,64,64,Bow,Australia
LXCC01,LXCC01,LXCC00000000,NA,Australia,1994,260,140,140,Bow,Australia
LXCD01,LXCD01,LXCD00000000,human,Australia,1996,126,49,49,Bow,Australia
LXCE01,LXCE01,LXCE00000000,human,Australia,1999,112,126,126,Bow,Australia
LXCF01,LXCF01,LXCF00000000,NA,Australia,2007,642,54,54,Bow,Australia
LXCG01,LXCG01,LXCG00000000,NA,Australia,2009,862,88,88,Bow,Australia
LXCH01,LXCH01,LXCH00000000,human,Australia,2010,808,296,296,Bow,Australia
LXCI01,LXCI01,LXCI00000000,human,Australia,2010,335,297,297,Bow,Australia
LXCJ01,LXCJ01,LXCJ00000000,human,Australia,2010,842,298,298,Bow,Australia
LXCK01,LXCK01,LXCK00000000,NA,Australia,2010,846,92,92,Bow,Australia
LXCL01,LXCL01,LXCL00000000,NA,Australia,2010,848,135,135,Bow,Australia
LXCM01,LXCM01,LXCM00000000,NA,Australia,2010,109,15,15,Bow,Australia
LXCN01,LXCN01,LXCN00000000,NA,Australia,2010,1044,134,134,Bow,Australia
LXCO01,LXCO01,LXCO00000000,NA,Australia,2010,109,15,15,Bow,Australia
LXCP01,LXCP01,LXCP00000000,NA,Australia,2010,1022,133,133,Bow,Australia
LXCQ01,LXCQ01,LXCQ00000000,human,Australia,2011,131,21,21,Bow,Australia
LXCR01,LXCR01,LXCR00000000,human,Australia,2011,131,21,21,Bow,Australia
LXCS01,LXCS01,LXCS00000000,human,Australia,2011,453,59,59,Bow,Australia
LXCT01,LXCT01,LXCT00000000,human,Australia,2011,453,59,59,Bow,Australia
LXCU01,LXCU01,LXCU00000000,human,Australia,2011,453,59,59,Bow,Australia
LXCV01,LXCV01,LXCV00000000,human,Australia,2011,453,59,59,Bow,Australia
LXCW01,LXCW01,LXCW00000000,human,Australia,2011,453,59,59,Bow,Australia
LXCX01,LXCX01,LXCX00000000,human,Australia,2011,453,59,59,Bow,Australia
LXCZ01,LXCZ01,LXCZ00000000,human,NA,na,333,50,50,Bow,NA
LXDA01,LXDA01,LXDA00000000,human,NA,na,Novel,50,50,Bow,NA
LXDB01,LXDB01,LXDB00000000,NA,Australia,na,326,14,14,Bow,Australia
LXDC01,LXDC01,LXDC00000000,human,Malaysia,na,658,5,5,Bow,Asia
LXDD01,LXDD01,LXDD00000000,human,Malaysia,na,881,66,66,Bow,Asia
LXDE01,LXDE01,LXDE00000000,human,Malaysia,na,881,66,66,Bow,Asia
LXDF01,LXDF01,LXDF00000000,human,Malaysia,na,658,5,5,Bow,Asia
LXDG01,LXDG01,LXDG00000000,human,Malaysia,na,881,66,66,Bow,Asia
LXDH01,LXDH01,LXDH00000000,human,Malaysia,na,881,66,66,Bow,Asia
LXDI01,LXDI01,LXDI00000000,human,Thailand,na,78,3,3,Bow,Asia
LXDJ01,LXDJ01,LXDJ00000000,human,Thailand,na,78,3,3,Bow,Asia
LXDK01,LXDK01,LXDK00000000,human,Thailand,na,17,3,3,Bow,Asia
LXDL01,LXDL01,LXDL00000000,human,Thailand,na,17,3,3,Bow,Asia
LXDM01,LXDM01,LXDM00000000,human,Thailand,na,60,2,2_2,Bow,Asia
LXDN01,LXDN01,LXDN00000000,human,Thailand,na,708,9,9,Bow,Asia
LXDO01,LXDO01,LXDO00000000,human,Thailand,na,708,9,9,Bow,Asia
LXDP01,LXDP01,LXDP00000000,human,Thailand,na,708,9,9,Bow,Asia
LXDQ01,LXDQ01,LXDQ00000000,human,Thailand,na,56,2,2,Bow,Asia
LXDR01,LXDR01,LXDR00000000,human,Thailand,na,56,2,2,Bow,Asia
LXDS01,LXDS01,LXDS00000000,human,Thailand,na,17,3,3,Bow,Asia
LXDT01,LXDT01,LXDT00000000,human,Thailand,na,873,1,1,Bow,Asia
LXDU01,LXDU01,LXDU00000000,human,Thailand,na,60,2,2_2,Bow,Asia
LXDV01,LXDV01,LXDV00000000,human,Thailand,na,60,2,2_2,Bow,Asia
LXDW01,LXDW01,LXDW00000000,human,Thailand,na,70,1,1,Bow,Asia
LXDX01,LXDX01,LXDX00000000,human,Thailand,na,174,7,7,Bow,Asia
LXDY01,LXDY01,LXDY00000000,human,Thailand,na,304,2,2_3,Bow,Asia
LXDZ01,LXDZ01,LXDZ00000000,human,Thailand,na,498,12,12,Bow,Asia
LXEA01,LXEA01,LXEA00000000,human,Thailand,na,4,35,35,Bow,Asia
LXEB01,LXEB01,LXEB00000000,human,Thailand,na,874,299,299,Bow,Asia
LXEC01,LXEC01,LXEC00000000,human,Thailand,na,671,67,67,Bow,Asia
LXED01,LXED01,LXED00000000,human,Thailand,na,671,67,67,Bow,Asia
LXEE01,LXEE01,LXEE00000000,human,Thailand,na,671,67,67,Bow,Asia
LXEF01,LXEF01,LXEF00000000,human,Thailand,na,1465,16,16,Bow,Asia
LXEG01,LXEG01,LXEG00000000,human,Thailand,na,306,3,3,Bow,Asia
LXEH01,LXEH01,LXEH00000000,human,Thailand,na,306,3,3,Bow,Asia
LXGW01,LXGW01,LXGW00000000,NA,NA,na,174,7,7,Bow,NA
LXGX01,LXGX01,LXGX00000000,NA,NA,na,1005,2,2,Bow,NA
LXGY01,LXGY01,LXGY00000000,NA,NA,na,60,2,2_2,Bow,NA
SRR11974608,SRR11974608,SRR11974608,human,Columbia,2017,1701,25,25_233,Bow,South America
SRR11974609,SRR11974609,SRR11974609,human,Columbia,2017,463,25,25_233,Bow,South America
SRR11974610,SRR11974610,SRR11974610,human,Columbia,2017,349,25,25_233,Bow,South America
SRR11974611,SRR11974611,SRR11974611,human,Columbia,2017,1459,25,25_233,Bow,South America
SRR11974612,SRR11974612,SRR11974612,human,Columbia,2017,1459,25,25_233,Bow,South America
SRR11974613,SRR11974613,SRR11974613,human,Columbia,2017,1741,25,25_233,Bow,South America
SRR11974614,SRR11974614,SRR11974614,human,Columbia,2017,1740,25,25_233,Bow,South America
SRR11974615,SRR11974615,SRR11974615,human,Columbia,2017,518,25,25_233,Bow,South America
SRR11974616,SRR11974616,SRR11974616,human,Columbia,2017,518,25,25_233,Bow,South America
SRR11974617,SRR11974617,SRR11974617,human,Columbia,2017,518,25,25_233,Bow,South America
SRR11974618,SRR11974618,SRR11974618,human,Columbia,2017,92,25,25_233,Bow,South America
SRR12072905,SRR12072905,SRR12072905,human,Australia,2015,132,24,24,Bow,Australia
SRR12072906,SRR12072906,SRR12072906,human,Australia,2000,266,50,50,Bow,Australia
SRR12072907,SRR12072907,SRR12072907,human,Australia,2001,146,76,76,Bow,Australia
SRR12983327,SRR12983327,SRR12983327,env,Myanmar,2018,1753*,79,79,Bow,Asia
SRR12983328,SRR12983328,SRR12983328,env,Myanmar,2018,1752,300,300,Bow,Asia
SRR12983329,SRR12983329,SRR12983329,human,Myanmar,2018,346,301,301,Bow,Asia
SRR12983330,SRR12983330,SRR12983330,human,Myanmar,2018,1371,141,141,Bow,Asia
SRR12983331,SRR12983331,SRR12983331,human,Myanmar,2018,90,27,27,Bow,Asia
SRR12983332,SRR12983332,SRR12983332,human,Myanmar,2018,56,2,2,Bow,Asia
SRR12983333,SRR12983333,SRR12983333,human,Myanmar,2018,90,27,27,Bow,Asia
SRR12983334,SRR12983334,SRR12983334,human,Myanmar,2017,56,2,2,Bow,Asia
SRR12983335,SRR12983335,SRR12983335,env,Myanmar,2018,1766,302,302,Bow,Asia
SRR12983336,SRR12983336,SRR12983336,human,Myanmar,2018,1765,303,303,Bow,Asia
SRR12983337,SRR12983337,SRR12983337,env,Myanmar,2018,1770,304,304,Bow,Asia
SRR12983338,SRR12983338,SRR12983338,env,Myanmar,2018,1753*,79,79,Bow,Asia
SRR12983339,SRR12983339,SRR12983339,env,Myanmar,2018,1753*,79,79,Bow,Asia
SRR12983340,SRR12983340,SRR12983340,env,Myanmar,2018,1753*,79,79,Bow,Asia
SRR12983341,SRR12983341,SRR12983341,human,Myanmar,2017,56,2,2,Bow,Asia
SRR12983342,SRR12983342,SRR12983342,human,Myanmar,2017,1371,141,141,Bow,Asia
SRR2102060,SRR2102060,SRR2102060,human,USA,na,880,305,305,Bow,North America
SRR2886976,SRR2886976,SRR2886976,human,Australia,1991,109,15,15,Claire,Australia
SRR2886977,SRR2886977,SRR2886977,human,Australia,1992,36,22,22,Claire,Australia
SRR2886978,SRR2886978,SRR2886978,human,Australia,1999,109,15,15,Claire,Australia
SRR2886980,SRR2886980,SRR2886980,human,Australia,2014,562,19,2,Claire,Australia
SRR2886981,SRR2886981,SRR2886981,human,Australia,2014,109,15,15,Claire,Australia
SRR2886982,SRR2886982,SRR2886982,human,Australia,2014,36,22,22,Claire,Australia
SRR2886983,SRR2886983,SRR2886983,human,Australia,2014,36,22,22,Claire,Australia
SRR2886984,SRR2886984,SRR2886984,human,Australia,2015,562,19,2,Claire,Australia
SRR2886985,SRR2886985,SRR2886985,human,Australia,2015,562,19,2,Claire,Australia
SRR2886986,SRR2886986,SRR2886986,human,Australia,2015,562,19,2,Claire,Australia
SRR2886987,SRR2886987,SRR2886987,human,Australia,2000,109,15,15,Claire,Australia
SRR2886988,SRR2886988,SRR2886988,human,Australia,2000,36,22,22,Claire,Australia
SRR2886989,SRR2886989,SRR2886989,human,Australia,2000,36,22,22,Claire,Australia
SRR2886990,SRR2886990,SRR2886990,human,Australia,2002,109,15,15,Claire,Australia
SRR2886991,SRR2886991,SRR2886991,env,Australia,2002,132,24,24,Claire,Australia
